Nombre;Cuit;Especialidad;Planes;Email;Telefono;Direccion;Provincia;localidad;CP;Habilitado;codificada
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CARDIOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CIRUGIA CARDIOVASCULAR;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CIRUGIA DE CABEZA Y CUELLO;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CIRUGIA DE TORAX;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CIRUGIA GENERAL;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CIRUGIA LAPAROSCOPICA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CIRUGIA PLASTICA Y REPARADORA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CLINICA MEDICA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;DERMATOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;DIAGNOSTICO POR IMAGENES;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;ECOGRAFIA GENERAL;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;ECOGRAFIA GINECOLOGICA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;ENDOCRINOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;FLEBOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;FONOAUDIOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;GASTROENTEROLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;GINECOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;GUARDIA GENERAL;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;GUARDIA PEDIATRICA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;GUARDIA TRAUMATOLOGICA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;HEMATOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;INFECTOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;KINESIOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;LABORATORIO;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;NEFROLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;NEUMONOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;NEUROCIRUGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;NEUROLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;NUTRICION;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;OBSTETRICIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;ODONTOPEDIATRIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;OFTALMOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;PATOLOGIA MAMARIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;PROCTOLOGIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO MODELO - PLAN 200;30545647520;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-200;hospimodelo@demo.com;4796-3400 INT. 606-609-115;Julio Argentino Roca 1811, Vicente López;Buenos Aires;FLORIDA;1461;Si;NO
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED - PLAN 150;30568888851;DIAGNOSTICO POR IMAGENES;OSMISS-150;;4840-0101;Julio Besada 6969;Buenos Aires;MARTIN CORONADO;2223;Si;SI
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED - PLAN 150;30568888851;ECOGRAFIA GENERAL;OSMISS-150;;4840-0101;Julio Besada 6969;Buenos Aires;MARTIN CORONADO;2223;Si;SI
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED - PLAN 200;30568888851;DIAGNOSTICO POR IMAGENES;OSMISS-200;ab10@gmail.com;1130737638;Pellegrini 2052, San Martín;Buenos Aires;SAN MARTIN;1650;Si;SI
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED - PLAN 200;30568888851;ECOGRAFIA GENERAL;OSMISS-200;ab10@gmail.com;1130737638;Pellegrini 2052, San Martín;Buenos Aires;SAN MARTIN;1650;Si;SI
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED - SAN MARTIN - PLAN 200;30568888851;DIAGNOSTICO POR IMAGENES;OSMISS-200;merced@demo.com;4753 1907;PELLEGRINI 2053;Buenos Aires;SAN MARTIN;1653;Si;SI
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED - SAN MARTIN - PLAN 200;30568888851;ECOGRAFIA GENERAL;OSMISS-200;merced@demo.com;4753 1907;PELLEGRINI 2053;Buenos Aires;SAN MARTIN;1653;Si;SI
HOSPITAL SAN MIGUEL ARCANGEL - PLAN 100;30681617783;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-100;info780@gmail.com;-;AV. MATTALDI 1057, BELLA VISTA;Buenos Aires;SAN MIGUEL;1661;Si;NO
HOSPITAL SAN MIGUEL ARCANGEL - PLAN 100;30681617783;GUARDIA GENERAL;OSMISS-100;info780@gmail.com;-;AV. MATTALDI 1057, BELLA VISTA;Buenos Aires;SAN MIGUEL;1661;Si;NO
HOSPITAL SAN MIGUEL ARCANGEL - PLAN 150;30681617783;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-150;;4666-0221;AV. MATTALDI 1057, BELLA VISTA;Buenos Aires;SAN MIGUEL;1661;Si;NO
HOSPITAL SAN MIGUEL ARCANGEL - PLAN 150;30681617783;GUARDIA GENERAL;OSMISS-150;;4666-0221;AV. MATTALDI 1057, BELLA VISTA;Buenos Aires;SAN MIGUEL;1661;Si;NO
HOSPITAL SAN MIGUEL ARCANGEL - PLAN 200;30681617783;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-200;;-;AV. MATTALDI 1057, BELLA VISTA;Buenos Aires;SAN MIGUEL;1661;Si;NO
HOSPITAL SAN MIGUEL ARCANGEL - PLAN 200;30681617783;GUARDIA GENERAL;OSMISS-200;;-;AV. MATTALDI 1057, BELLA VISTA;Buenos Aires;SAN MIGUEL;1661;Si;NO
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;ALERGIA E INMUNOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;ANATOMIA PATOLOGICA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;CARDIOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;CIRUGIA DE COLUMNA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;CIRUGIA GENERAL;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;CIRUGIA VASCULAR PERIFERICA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;CLINICA MEDICA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;DIABETOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;DIAGNOSTICO POR IMAGENES;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;ENDOCRINOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;FLEBOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;GASTROENTEROLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;GINECOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;GUARDIA GENERAL;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;GUARDIA TRAUMATOLOGICA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;KINESIOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;MAMOGRAFIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;NEFROLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;NEUMONOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;NEUROLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;NUTRICION;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;OBSTETRICIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;PATOLOGIA MAMARIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;PEDIATRIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;PROCTOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;REUMATOLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 100;30545229646;UROLOGIA;OSMISS-100;infoi@osmiss.org.ar;114578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;ALERGIA E INMUNOLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;ANATOMIA PATOLOGICA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CARDIOLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CIRUGIA DE CABEZA Y CUELLO;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CIRUGIA DE COLUMNA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CIRUGIA DE TORAX;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CIRUGIA GENERAL;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CIRUGIA LAPAROSCOPICA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CIRUGIA VASCULAR PERIFERICA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CLINICA MEDICA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;DERMATOLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;DIABETOLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;FLEBOLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;GASTROENTEROLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;GINECOLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;GUARDIA GENERAL;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;GUARDIA TRAUMATOLOGICA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;NEFROLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;NEUROLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;NUTRICION;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;OBSTETRICIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;PROCTOLOGIA Y CIRUGIA PROCTOLOGICA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;REUMATOLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 150;30672583595;UROLOGIA;OSMISS-150;in@omiss.org.ar;11 4578-4343;Campana 4658;Capital Federal;VILLA DEVOTO;1419;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;ALERGIA E INMUNOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;ANATOMIA PATOLOGICA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;CARDIOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;CIRUGIA CARDIOVASCULAR;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;CIRUGIA DE CABEZA Y CUELLO;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;CIRUGIA DE TORAX;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;CIRUGIA GENERAL;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;CLINICA MEDICA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;DERMATOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;DIAGNOSTICO POR IMAGENES;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;ECOGRAFIA GENERAL;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;ENDOCRINOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;FLEBOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;GASTROENTEROLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;GINECOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;HEMATOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;HEMATOLOGIA INFANTIL;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;HEPATOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;INFECTOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;KINESIOLOGIA;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
HOSPITAL SIRIO LIBANES - PLAN 200;30672583595;LABORATORIO;OSMISS-200;;45744343;Campana 4658;Capital Federal;VILLA DEVOTO;;Si;SI
